,TF1,G1,G2,G3,TF2,G4,G5,G6,TF6,G7,G8,G9,TF3,TF4,TF5,TF7,model_id,timepoint
98,0.17828700000000006,0.09779999999999998,0.09725299999999999,0.09588399999999998,0.17573799999999998,0.09601399999999999,0.09604699999999995,0.09598999999999999,0.031514,0.142579,0.13718799999999998,0.13879300000000003,0.460625,0.6754630000000005,0.8640150000000005,1.0000010000000006,bn0,3.0
99,0.28101599999999993,0.18770499999999993,0.18917999999999996,0.18793199999999996,0.27762,0.18335700000000002,0.181648,0.18530500000000003,0.011664,0.06555899999999999,0.063161,0.060431000000000006,0.6549859999999998,0.8254339999999999,0.9374169999999998,1.0000039999999997,bn0,4.0
100,0.36376000000000003,0.277388,0.281491,0.28120400000000007,0.36020199999999997,0.275768,0.27489899999999995,0.27551699999999996,0.004285,0.028928000000000002,0.027535999999999998,0.025571000000000003,0.793075,0.9099839999999998,0.9731019999999998,0.9999999999999999,bn0,5.0
101,0.42030999999999985,0.3556699999999999,0.353272,0.35706699999999997,0.41949000000000014,0.3551850000000001,0.35188600000000003,0.351096,0.001522,0.011949,0.011543000000000001,0.011387999999999997,0.8829790000000003,0.9547020000000003,0.9883250000000002,0.9999940000000003,bn0,6.0
102,0.4546879999999999,0.408527,0.406975,0.40929199999999993,0.455601,0.409129,0.406966,0.409728,0.000516,0.0049900000000000005,0.004919,0.004893999999999999,0.9380019999999999,0.978814,0.9952309999999996,1.0000009999999997,bn0,7.0
103,0.476958,0.44668199999999997,0.44468599999999997,0.445916,0.476114,0.44549099999999997,0.44670999999999994,0.44594999999999996,0.00017,0.0021840000000000006,0.0020580000000000004,0.001964,0.9687339999999999,0.9906139999999999,0.9980700000000001,0.9999950000000001,bn0,8.0
104,0.488812,0.470184,0.470005,0.471559,0.48746500000000004,0.468371,0.470122,0.46928,6.4e-05,0.000736,0.0008979999999999999,0.000368,0.9849699999999999,0.9950929999999999,0.9990789999999998,0.9999999999999999,bn0,9.0
105,0.4942849999999999,0.484218,0.48518599999999995,0.4843989999999999,0.49334100000000003,0.48279000000000005,0.48268000000000005,0.4832,0.0,0.00028900000000000003,0.000388,4.2000000000000004e-05,0.9923700000000001,0.9978909999999999,0.9996209999999999,0.9999989999999999,bn0,10.0
106,0.49702699999999994,0.491591,0.492562,0.491944,0.49673100000000003,0.491051,0.490621,0.49154200000000003,0.0,9.8e-05,0.000126,0.0,0.9956730000000001,0.9990610000000001,0.9999000000000001,1.0,bn0,11.0
107,0.499017,0.495702,0.49605,0.49593099999999996,0.498107,0.494888,0.49432200000000004,0.49528099999999997,0.0,0.0,4.2e-05,0.0,0.9982969999999999,0.9996989999999999,0.9999329999999998,0.9999989999999999,bn0,12.0
